access_time,failed_logins,file_changes,data_exfiltrated,unusual_access_pattern,label
2024-08-17 22:31:03.561400,1,48,0.16,0,1
2024-08-30 07:50:03.561400,0,13,0.54,0,0
2024-11-15 20:47:03.561400,2,32,6.42,0,0
2025-01-24 14:06:03.561400,2,27,0.84,0,0
2024-09-19 09:15:03.561400,5,40,2.93,0,0
2024-10-04 01:57:03.561400,2,14,1.43,0,0
2024-10-05 16:18:03.561400,2,3,2.73,0,0
2024-09-25 11:15:03.561400,3,19,0.4,0,0
2024-09-09 19:40:03.561400,5,24,7.03,1,1
2024-10-28 01:11:03.561400,5,34,0.41,1,1
2024-08-29 01:20:03.561400,2,38,9.1,0,0
2024-10-10 10:08:03.561400,1,21,5.43,0,0
2024-12-13 03:29:03.561400,0,34,2.69,0,0
2024-12-28 07:02:03.561400,1,46,10.07,0,1
2024-12-30 10:47:03.561400,1,27,1.03,0,0
2025-01-08 17:19:03.561400,1,9,1.54,0,0
2024-11-05 13:00:03.561400,2,15,0.74,0,0
2025-01-09 23:58:03.561400,2,48,2.4,0,1
2024-11-17 19:39:03.561400,1,22,21.61,1,1
2024-08-20 18:35:03.561400,1,18,0.88,0,0
2024-12-27 18:24:03.561400,1,0,8.89,0,0
2024-12-01 22:35:03.561400,2,0,5.28,0,0
2024-12-12 22:43:03.561400,2,45,0.08,0,1
2024-10-08 18:36:03.561400,1,25,14.49,1,1
2024-08-09 01:25:03.561400,3,33,17.72,0,1
2024-09-04 09:12:03.561400,2,1,12.94,0,1
2024-09-11 09:05:03.561400,1,27,3.48,0,0
2024-11-14 02:34:03.561400,1,19,1.24,1,1
2024-10-23 17:33:03.561400,1,41,2.48,0,1
2024-08-09 16:49:03.561400,3,46,4.76,0,1
2024-11-22 11:02:03.561400,1,26,2.38,1,1
2024-10-22 11:49:03.561400,5,27,6.16,1,1
2025-01-07 21:40:03.561400,1,30,7.94,0,0
2025-01-28 03:29:03.561400,3,46,1.17,0,1
2024-09-28 11:58:03.561400,5,6,2.6,0,0
2024-09-25 10:24:03.561400,1,7,15.82,1,1
2024-12-29 13:22:03.561400,0,31,1.44,0,0
2024-10-19 20:22:03.561400,3,10,2.13,0,0
2024-12-24 21:15:03.561400,2,47,0.18,0,1
2024-10-29 07:03:03.561400,0,25,2.02,0,0
2024-12-09 20:30:03.561400,0,24,2.32,0,0
2024-12-19 08:38:03.561400,2,6,0.53,0,0
2024-10-30 11:46:03.561400,1,19,0.01,0,0
2025-01-13 18:07:03.561400,2,40,4.28,0,0
2024-08-24 21:15:03.561400,2,29,1.79,0,0
2024-12-25 22:09:03.561400,2,0,0.09,0,0
2024-08-23 17:53:03.561400,3,17,9.83,0,0
2025-01-08 19:02:03.561400,2,7,4.39,0,0
2024-12-07 04:20:03.561400,1,28,0.94,0,0
2024-11-13 03:16:03.561400,2,39,10.02,0,1
2024-09-21 14:31:03.561400,2,21,1.46,0,0
2024-10-10 04:47:03.561400,2,31,1.29,0,0
2024-09-01 04:59:03.561400,4,39,11.25,0,1
2024-10-17 23:14:03.561400,4,13,0.99,1,1
2024-08-15 19:36:03.561400,0,1,10.56,0,1
2024-09-04 18:09:03.561400,3,34,8.12,0,0
2024-11-24 01:06:03.561400,1,6,1.85,0,0
2024-12-09 00:21:03.561400,3,2,0.18,0,0
2024-09-16 10:41:03.561400,3,14,0.43,0,0
2025-01-30 20:50:03.561400,2,42,0.58,0,1
2024-09-24 19:37:03.561400,2,33,11.07,0,1
2024-12-16 15:44:03.561400,1,21,2.59,0,0
2024-08-13 11:09:03.561400,2,17,0.17,0,0
2024-08-27 09:24:03.561400,0,45,4.07,0,1
2024-10-02 18:36:03.561400,1,17,1.17,0,0
2024-10-01 13:36:03.561400,2,33,1.34,0,0
2024-09-14 03:31:03.561400,1,35,0.88,0,0
2024-11-10 20:13:03.561400,2,45,7.18,0,1
2024-10-14 17:50:03.561400,2,38,0.0,0,0
2024-10-16 14:58:03.561400,1,46,2.89,0,1
2024-12-08 05:49:03.561400,0,37,0.45,1,1
2024-08-21 12:19:03.561400,2,36,4.02,0,0
2024-11-05 20:27:03.561400,3,17,2.12,0,0
2025-01-25 04:40:03.561400,3,42,0.14,0,1
2024-11-12 06:33:03.561400,1,39,3.09,0,0
2024-11-10 23:33:03.561400,2,28,4.23,0,0
2024-08-27 04:18:03.561400,3,11,1.42,0,0
2025-01-01 23:17:03.561400,1,17,7.25,0,0
2024-08-05 20:55:03.561400,2,30,2.32,1,1
2024-10-19 20:01:03.561400,1,14,6.92,0,0
2024-08-28 00:18:03.561400,4,39,4.33,0,0
2024-08-21 18:36:03.561400,2,29,10.17,1,1
2024-08-26 22:58:03.561400,5,35,3.96,0,0
2024-11-27 15:18:03.561400,2,27,1.03,0,0
2024-12-12 02:16:03.561400,4,14,8.65,1,1
2024-11-26 07:50:03.561400,3,42,7.64,0,1
2024-10-21 14:58:03.561400,0,32,17.94,1,1
2025-01-25 03:53:03.561400,3,1,0.49,0,0
2024-12-01 15:57:03.561400,1,7,4.47,1,1
2024-12-13 14:12:03.561400,3,47,3.38,0,1
2025-01-05 12:53:03.561400,2,32,5.56,1,1
2025-01-05 00:50:03.561400,1,34,19.61,0,1
2025-01-20 15:47:03.561400,0,17,3.8,0,0
2024-11-28 01:17:03.561400,1,25,5.79,1,1
2024-11-06 14:11:03.561400,1,47,2.13,0,1
2024-12-29 12:05:03.561400,4,20,1.78,0,0
2024-10-28 16:29:03.561400,1,27,2.04,0,0
2024-10-05 13:16:03.561400,2,19,0.2,0,0
2024-12-25 08:08:03.561400,3,44,1.68,0,1
2025-01-10 02:56:03.561400,3,19,0.95,1,1
2025-01-17 23:27:03.561400,1,3,3.06,0,0
2024-09-03 07:26:03.561400,2,35,3.09,0,0
2024-09-20 05:29:03.561400,4,33,7.25,0,0
2024-10-30 05:53:03.561400,5,44,3.49,0,1
2024-09-04 17:13:03.561400,1,12,3.11,0,0
2025-01-17 01:51:03.561400,2,30,1.32,0,0
2025-01-10 06:56:03.561400,3,38,9.57,0,0
2024-11-29 13:30:03.561400,2,6,0.48,0,0
2024-11-04 00:43:03.561400,2,16,20.17,0,1
2024-10-29 19:08:03.561400,3,41,3.23,0,1
2024-12-12 19:15:03.561400,2,11,1.03,0,0
2024-11-01 13:06:03.561400,0,29,2.19,0,0
2024-10-31 03:40:03.561400,4,47,0.08,0,1
2025-01-16 10:23:03.561400,1,33,0.91,1,1
2024-11-24 03:14:03.561400,0,21,2.04,0,0
2024-08-28 12:01:03.561400,3,20,4.04,0,0
2024-12-29 02:14:03.561400,3,8,0.69,0,0
2024-12-06 23:57:03.561400,2,11,5.63,0,0
2024-08-21 07:07:03.561400,3,16,9.3,0,0
2024-09-29 07:20:03.561400,1,15,4.25,0,0
2024-12-16 16:08:03.561400,1,4,1.76,0,0
2024-12-11 13:19:03.561400,2,18,0.65,0,0
2024-11-01 17:48:03.561400,3,27,0.08,0,0
2024-12-13 00:56:03.561400,4,16,6.58,0,0
2025-01-22 00:01:03.561400,2,21,4.95,0,0
2024-12-30 01:07:03.561400,4,34,3.23,0,0
2024-11-29 23:54:03.561400,1,48,0.54,0,1
2024-09-02 12:09:03.561400,0,14,1.16,0,0
2024-09-18 09:59:03.561400,3,18,8.44,0,0
2025-01-13 05:05:03.561400,6,46,3.27,0,1
2024-11-27 04:34:03.561400,3,49,16.46,0,1
2024-09-27 00:14:03.561400,3,25,52.44,0,1
2024-09-01 06:07:03.561400,3,43,8.06,0,1
2024-09-16 06:30:03.561400,4,43,1.49,0,1
2025-01-22 16:29:03.561400,2,34,1.31,0,0
2024-10-24 15:58:03.561400,1,42,1.46,1,1
2024-12-31 00:13:03.561400,5,22,21.63,0,1
2024-11-22 11:33:03.561400,3,9,2.04,0,0
2025-01-18 04:46:03.561400,3,21,6.13,0,0
2024-12-12 01:11:03.561400,0,46,15.97,1,1
2024-11-13 07:56:03.561400,0,10,8.56,0,0
2024-10-25 18:18:03.561400,2,25,4.55,0,0
2024-12-30 00:09:03.561400,2,0,0.93,0,0
2024-12-08 20:25:03.561400,2,35,0.96,1,1
2024-09-24 16:26:03.561400,0,20,3.39,0,0
2024-12-23 23:47:03.561400,0,7,15.18,0,1
2024-09-19 11:07:03.561400,2,19,11.74,1,1
2025-01-24 00:21:03.561400,0,44,0.91,0,1
2024-09-05 19:25:03.561400,0,16,1.7,0,0
2024-09-26 20:23:03.561400,5,14,4.44,0,0
2024-12-16 20:40:03.561400,1,20,3.24,0,0
2024-11-16 04:14:03.561400,2,0,0.64,1,1
2024-08-25 14:13:03.561400,1,2,2.3,0,0
2024-08-22 14:57:03.561400,0,30,15.47,0,1
2024-12-03 05:51:03.561400,0,30,15.13,0,1
2024-08-09 18:22:03.561400,0,20,4.1,0,0
2025-01-01 01:43:03.561400,0,22,5.04,0,0
2025-01-29 16:54:03.561400,2,16,1.25,0,0
2024-11-21 03:02:03.561400,4,21,6.77,1,1
2024-11-22 00:02:03.561400,0,21,0.27,0,0
2025-01-27 04:37:03.561400,1,35,1.25,0,0
2024-10-21 19:40:03.561400,3,7,0.03,1,1
2024-11-20 12:55:03.561400,1,46,2.44,0,1
2024-11-23 11:48:03.561400,2,7,9.49,0,0
2024-08-09 22:31:03.561400,1,13,20.23,0,1
2024-09-16 02:18:03.561400,4,37,5.51,0,0
2024-09-10 23:13:03.561400,3,23,6.83,0,0
2024-08-09 12:12:03.561400,1,21,1.52,0,0
2024-08-27 19:45:03.561400,2,14,3.67,1,1
2024-12-26 01:55:03.561400,1,19,6.67,1,1
2024-09-15 11:09:03.561400,4,26,3.44,1,1
2024-12-14 22:37:03.561400,0,27,0.46,0,0
2024-10-14 23:04:03.561400,5,21,6.75,0,0
2024-08-28 13:06:03.561400,2,30,1.24,0,0
2024-10-01 07:05:03.561400,3,8,0.51,0,0
2025-01-18 23:34:03.561400,3,22,3.25,0,0
2024-11-15 17:51:03.561400,1,4,0.39,1,1
2024-10-01 11:25:03.561400,2,44,4.96,0,1
2025-01-19 22:20:03.561400,0,38,5.11,0,0
2024-11-20 01:11:03.561400,1,16,1.48,0,0
2024-09-03 18:07:03.561400,0,39,16.7,0,1
2025-01-28 11:44:03.561400,4,4,8.7,0,0
2025-01-10 09:37:03.561400,4,6,0.58,0,0
2024-09-18 16:45:03.561400,3,7,6.9,0,0
2024-08-16 16:07:03.561400,1,6,2.18,0,0
2024-10-15 04:45:03.561400,4,21,6.94,0,0
2024-10-05 02:46:03.561400,1,43,8.07,1,1
2024-08-22 10:56:03.561400,5,37,0.82,1,1
2024-10-08 23:42:03.561400,0,20,5.42,0,0
2024-08-24 17:17:03.561400,3,3,9.93,0,0
2024-09-05 18:27:03.561400,0,31,1.95,0,0
2024-10-31 15:40:03.561400,4,28,0.42,0,0
2024-09-02 23:25:03.561400,1,29,0.14,1,1
2024-09-18 10:17:03.561400,2,2,0.58,1,1
2024-12-14 06:39:03.561400,2,4,0.02,0,0
2024-09-08 05:51:03.561400,2,18,1.98,1,1
2024-09-29 18:46:03.561400,1,7,1.78,0,0
2024-08-22 04:44:03.561400,2,36,0.58,0,0
2024-10-16 18:40:03.561400,3,30,5.27,0,0
2024-08-27 21:07:03.561400,1,26,24.08,0,1
2024-09-21 19:54:03.561400,2,12,11.56,0,1
2024-12-29 03:56:03.561400,4,41,1.46,0,1
2024-11-18 13:51:03.561400,2,5,7.35,0,0
2024-11-06 05:29:03.561400,1,0,13.81,0,1
2024-09-22 15:16:03.561400,0,29,11.84,0,1
2024-10-21 09:02:03.561400,2,10,10.79,0,1
2024-09-02 12:38:03.561400,2,40,7.72,0,0
2025-01-08 04:58:03.561400,2,30,1.73,0,0
2024-10-17 10:17:03.561400,2,15,0.44,0,0
2024-10-31 03:12:03.561400,0,14,3.35,1,1
2024-11-10 08:20:03.561400,3,4,0.28,0,0
2024-11-05 13:37:03.561400,1,14,32.42,0,1
2024-09-02 10:40:03.561400,3,0,2.22,0,0
2024-10-03 03:21:03.561400,5,14,15.89,0,1
2024-10-03 20:33:03.561400,4,35,7.42,0,0
2024-09-05 03:33:03.561400,2,47,2.65,1,1
2025-01-14 08:54:03.561400,2,38,0.63,0,0
2024-10-30 22:36:03.561400,5,7,1.35,1,1
2024-11-10 01:53:03.561400,0,21,5.59,1,1
2025-01-20 20:20:03.561400,2,26,8.86,0,0
2024-10-23 07:30:03.561400,4,33,19.42,0,1
2024-08-06 02:41:03.561400,6,29,0.71,0,1
2024-10-01 20:07:03.561400,0,11,0.85,0,0
2024-11-16 18:06:03.561400,2,1,0.22,1,1
2024-11-01 13:27:03.561400,1,45,1.51,0,1
2024-11-04 13:48:03.561400,1,37,8.6,0,0
2024-08-12 07:08:03.561400,3,21,1.1,0,0
2024-11-24 16:38:03.561400,3,16,3.97,0,0
2024-09-23 06:04:03.561400,4,34,2.96,0,0
2025-01-24 20:15:03.561400,2,41,1.97,0,1
2025-01-06 10:25:03.561400,4,44,4.82,0,1
2024-10-12 15:01:03.561400,4,22,3.49,0,0
2024-10-29 16:10:03.561400,4,28,2.04,0,0
2024-10-03 07:56:03.561400,3,28,5.84,0,0
2024-08-09 12:39:03.561400,3,49,1.64,0,1
2025-01-23 18:28:03.561400,3,18,5.15,0,0
2024-08-18 01:48:03.561400,1,16,15.76,1,1
2024-12-20 11:12:03.561400,1,7,6.53,1,1
2025-01-20 22:29:03.561400,3,49,2.71,0,1
2025-01-09 17:03:03.561400,6,6,6.88,1,1
2024-12-18 15:59:03.561400,0,10,8.28,0,0
2024-12-31 13:01:03.561400,2,2,1.97,1,1
2024-10-16 12:33:03.561400,2,1,6.11,0,0
2024-11-26 11:27:03.561400,0,18,2.85,0,0
2024-12-09 09:53:03.561400,7,27,8.53,0,1
2024-10-11 05:49:03.561400,3,27,1.75,1,1
2024-11-21 17:29:03.561400,4,24,13.88,0,1
2024-10-21 01:50:03.561400,6,10,4.28,0,1
2025-01-30 21:28:03.561400,2,39,2.18,0,0
2024-10-03 07:31:03.561400,1,42,2.72,0,1
2024-09-21 13:19:03.561400,2,1,2.14,0,0
2024-11-05 04:26:03.561400,0,11,0.79,0,0
2024-09-10 21:52:03.561400,1,40,0.35,0,0
2024-11-19 02:51:03.561400,1,37,1.94,1,1
2024-12-17 15:37:03.561400,5,11,3.07,1,1
2024-09-07 09:19:03.561400,2,49,2.25,0,1
2024-09-07 23:13:03.561400,2,24,0.07,0,0
2024-09-25 05:18:03.561400,4,36,4.33,0,0
2024-09-20 21:49:03.561400,1,30,0.78,0,0
2024-09-07 13:43:03.561400,4,16,1.18,1,1
2024-12-11 04:19:03.561400,0,47,0.64,0,1
2024-09-06 12:43:03.561400,5,11,3.67,0,0
2024-09-27 18:54:03.561400,0,29,0.5,0,0
2024-10-16 23:10:03.561400,0,1,1.48,0,0
2024-08-06 08:04:03.561400,2,15,3.0,1,1
2024-11-19 08:47:03.561400,2,0,0.92,0,0
2024-12-27 02:33:03.561400,0,33,2.96,1,1
2024-11-28 19:46:03.561400,2,44,2.1,0,1
2024-09-02 23:39:03.561400,5,47,9.85,0,1
2025-01-13 12:19:03.561400,2,0,7.92,1,1
2024-10-07 12:06:03.561400,4,35,24.71,0,1
2024-11-16 12:24:03.561400,1,2,3.76,0,0
2024-10-31 02:14:03.561400,2,33,4.28,0,0
2024-12-07 09:22:03.561400,0,11,14.65,0,1
2024-12-13 16:49:03.561400,1,44,2.55,0,1
2024-10-07 10:09:03.561400,1,26,4.06,1,1
2024-10-07 02:24:03.561400,0,49,2.38,0,1
2024-11-26 10:19:03.561400,0,36,3.95,0,0
2024-09-26 00:38:03.561400,3,24,0.42,0,0
2025-01-03 01:40:03.561400,2,11,7.66,0,0
2025-01-08 23:13:03.561400,1,32,21.09,0,1
2024-12-15 10:58:03.561400,4,8,0.34,0,0
2024-09-25 19:43:03.561400,2,0,8.07,0,0
2024-12-19 18:29:03.561400,4,49,1.38,0,1
2024-11-01 11:57:03.561400,1,22,1.1,0,0
2024-11-27 15:49:03.561400,3,27,5.91,0,0
2025-01-30 21:32:03.561400,0,2,0.23,0,0
2024-11-25 16:03:03.561400,2,37,3.11,0,0
2024-12-23 20:22:03.561400,3,35,0.01,0,0
2024-11-12 11:44:03.561400,0,43,4.04,0,1
2024-11-29 09:08:03.561400,4,43,3.1,0,1
2024-08-26 09:00:03.561400,3,4,12.35,1,1
2024-09-17 18:57:03.561400,4,28,6.37,0,0
2025-01-31 02:47:03.561400,0,12,0.67,0,0
2024-11-04 04:04:03.561400,0,43,2.19,0,1
2024-12-22 18:18:03.561400,3,3,13.41,0,1
2024-09-26 09:27:03.561400,4,5,6.46,0,0
2024-12-06 11:14:03.561400,1,37,4.51,0,0
2025-01-18 20:59:03.561400,4,5,4.09,0,0
2024-08-24 18:22:03.561400,2,10,2.54,1,1
2025-01-03 01:49:03.561400,1,26,4.4,0,0
2024-12-02 18:44:03.561400,2,45,7.38,0,1
2024-11-12 16:38:03.561400,1,34,0.68,0,0
2024-09-15 23:31:03.561400,2,39,17.5,0,1
2024-08-05 10:40:03.561400,3,3,1.37,0,0
2025-01-11 03:12:03.561400,1,26,2.97,0,0
2025-01-12 09:23:03.561400,2,15,0.11,0,0
2024-10-06 21:22:03.561400,4,17,4.0,0,0
2024-11-21 23:37:03.561400,0,6,2.41,0,0
2024-11-07 00:01:03.561400,4,10,1.44,0,0
2024-12-30 13:14:03.561400,2,7,21.18,1,1
2024-11-12 20:24:03.561400,0,5,2.79,1,1
2024-12-23 21:12:03.561400,1,47,2.67,0,1
2024-10-01 15:32:03.561400,1,4,3.11,1,1
2024-12-05 02:16:03.561400,1,5,0.62,0,0
2024-10-23 23:18:03.561400,3,37,2.5,0,0
2024-11-08 16:08:03.561400,1,1,2.05,0,0
2025-01-31 03:43:03.561400,1,30,3.13,1,1
2025-01-20 19:48:03.561400,4,38,9.71,0,0
2024-12-08 07:49:03.561400,1,31,1.07,0,0
2024-12-29 07:12:03.561400,2,8,4.68,0,0
2024-10-29 10:02:03.561400,2,14,0.19,1,1
2024-09-17 19:33:03.561400,0,20,1.9,1,1
2024-09-24 13:34:03.561400,1,45,3.2,0,1
2024-08-10 18:02:03.561400,3,27,0.39,0,0
2025-01-24 00:37:03.561400,3,44,3.93,0,1
2025-01-27 19:38:03.561400,1,26,1.86,0,0
2024-08-18 23:58:03.561400,1,4,24.68,1,1
2024-12-26 21:16:03.561400,0,16,4.98,0,0
2024-10-23 02:07:03.561400,0,36,1.4,0,0
2025-01-26 12:38:03.561400,2,23,0.54,0,0
2024-09-20 14:14:03.561400,8,30,0.21,0,1
2024-11-20 00:18:03.561400,2,34,0.48,0,0
2024-11-29 13:24:03.561400,4,40,5.7,0,0
2024-10-23 13:39:03.561400,2,40,9.65,0,0
2024-08-21 17:05:03.561400,2,3,0.85,0,0
2024-11-18 04:32:03.561400,3,19,2.57,0,0
2024-09-27 06:00:03.561400,3,42,2.19,0,1
2025-01-05 13:51:03.561400,2,16,5.17,1,1
2024-10-04 01:11:03.561400,3,45,1.01,0,1
2024-11-18 08:24:03.561400,1,9,15.32,1,1
2024-10-13 09:37:03.561400,6,36,6.52,0,1
2024-08-23 06:08:03.561400,2,20,15.51,0,1
2025-01-02 22:03:03.561400,4,20,1.62,0,0
2024-09-13 06:57:03.561400,3,48,4.43,0,1
2024-10-29 09:51:03.561400,1,15,6.59,1,1
2024-12-04 01:41:03.561400,1,32,6.21,1,1
2024-08-09 20:58:03.561400,0,9,0.11,0,0
2024-08-26 09:23:03.561400,0,43,31.85,0,1
2025-01-20 17:55:03.561400,3,17,13.16,0,1
2025-01-30 13:56:03.561400,2,32,0.64,0,0
2024-10-08 02:31:03.561400,4,28,3.92,0,0
2024-08-23 06:07:03.561400,5,30,1.89,0,0
2024-08-24 18:06:03.561400,2,23,10.56,0,1
2025-01-09 06:51:03.561400,0,11,5.98,0,0
2024-12-04 10:06:03.561400,8,19,1.26,1,1
2024-08-12 14:30:03.561400,8,5,0.17,0,1
2024-08-22 12:34:03.561400,4,7,1.72,1,1
2024-11-12 12:22:03.561400,0,13,0.19,0,0
2025-01-13 01:37:03.561400,2,4,0.76,0,0
2024-10-29 03:20:03.561400,1,35,5.05,1,1
2024-11-13 09:25:03.561400,0,47,6.83,0,1
2024-10-05 09:11:03.561400,1,37,3.16,0,0
2024-11-08 00:17:03.561400,2,2,4.59,0,0
2024-10-11 08:13:03.561400,2,35,0.85,0,0
2024-12-30 09:15:03.561400,1,21,1.9,0,0
2024-12-21 07:15:03.561400,0,7,6.24,1,1
2024-09-02 12:11:03.561400,0,13,2.27,0,0
2025-01-12 17:05:03.561400,4,6,2.14,1,1
2024-09-26 04:17:03.561400,1,3,1.08,0,0
2024-11-15 14:39:03.561400,1,18,4.52,0,0
2024-08-20 16:56:03.561400,2,42,8.29,0,1
2024-12-08 20:52:03.561400,1,46,3.17,0,1
2024-12-15 12:22:03.561400,2,23,0.61,0,0
2025-01-20 10:59:03.561400,1,15,9.11,1,1
2024-09-28 04:02:03.561400,2,5,0.37,0,0
2024-09-09 18:32:03.561400,4,43,3.19,0,1
2024-11-05 14:50:03.561400,3,7,1.51,1,1
2024-12-27 02:55:03.561400,1,24,13.77,0,1
2024-08-19 18:07:03.561400,2,31,6.69,0,0
2024-09-10 04:55:03.561400,2,24,4.18,0,0
2025-01-24 03:01:03.561400,0,9,5.51,0,0
2024-12-04 07:30:03.561400,5,42,3.8,0,1
2025-01-21 05:04:03.561400,3,40,0.8,0,0
2025-01-07 11:40:03.561400,3,16,6.17,0,0
2024-10-11 10:08:03.561400,4,45,3.39,0,1
2024-08-27 21:21:03.561400,5,2,5.03,1,1
2024-09-10 10:33:03.561400,1,8,0.23,0,0
2024-11-30 16:51:03.561400,2,17,0.77,0,0
2024-12-30 07:48:03.561400,2,48,4.45,0,1
2025-01-31 06:01:03.561400,1,29,3.08,0,0
2024-11-23 07:59:03.561400,4,4,1.29,1,1
2024-12-10 12:08:03.561400,0,31,1.38,0,0
2024-09-07 09:46:03.561400,5,26,4.99,1,1
2024-10-12 21:11:03.561400,0,20,0.3,0,0
2024-12-17 12:13:03.561400,1,23,2.85,0,0
2024-11-25 19:53:03.561400,2,37,3.7,0,0
2024-11-01 14:31:03.561400,1,2,1.84,0,0
2024-08-08 08:31:03.561400,0,15,8.59,0,0
2024-11-08 15:01:03.561400,0,14,0.29,1,1
2024-08-13 09:02:03.561400,0,24,10.04,0,1
2025-01-19 04:16:03.561400,1,7,6.42,0,0
2025-01-22 18:18:03.561400,3,40,2.96,0,0
2024-11-17 08:19:03.561400,5,3,12.92,0,1
2024-12-26 21:58:03.561400,1,31,6.06,0,0
2024-11-04 20:17:03.561400,0,44,13.37,0,1
2024-12-07 00:07:03.561400,0,34,3.2,0,0
2024-08-22 19:16:03.561400,3,29,3.02,0,0
2024-10-02 11:01:03.561400,3,38,3.78,0,0
2025-01-16 23:25:03.561400,3,47,0.34,1,1
2024-09-30 21:16:03.561400,1,48,11.96,0,1
2025-01-21 18:24:03.561400,0,29,5.51,0,0
2024-08-22 18:30:03.561400,1,16,4.81,0,0
2024-11-29 23:15:03.561400,6,18,13.05,0,1
2024-11-19 10:56:03.561400,2,30,25.29,0,1
2024-08-17 09:24:03.561400,3,16,0.89,0,0
2024-10-02 20:15:03.561400,1,1,6.91,0,0
2025-01-11 20:28:03.561400,2,36,4.34,0,0
2024-08-19 10:08:03.561400,0,47,3.09,0,1
2024-11-30 18:58:03.561400,5,28,19.0,0,1
2024-10-23 18:37:03.561400,1,29,9.49,0,0
2024-11-07 11:33:03.561400,3,42,5.97,0,1
2024-11-28 18:41:03.561400,2,21,2.41,0,0
2024-12-21 07:53:03.561400,2,37,5.48,1,1
2024-11-09 12:28:03.561400,1,10,3.79,0,0
2024-12-25 01:55:03.561400,2,32,1.43,0,0
2024-10-01 01:35:03.561400,0,18,2.99,1,1
2025-01-20 10:58:03.561400,2,2,1.19,0,0
2024-10-02 20:38:03.561400,1,39,3.47,0,0
2024-11-24 19:04:03.561400,0,21,6.37,1,1
2024-11-30 15:07:03.561400,6,17,0.19,0,1
2024-12-16 09:05:03.561400,2,44,7.25,0,1
2024-10-01 00:04:03.561400,4,29,0.1,0,0
2024-11-30 10:24:03.561400,0,0,3.64,1,1
2025-01-16 21:45:03.561400,1,19,4.26,0,0
2024-11-07 09:32:03.561400,1,48,7.16,1,1
2024-09-04 14:24:03.561400,2,4,7.16,0,0
2024-12-10 17:02:03.561400,1,11,2.7,1,1
2024-09-09 15:03:03.561400,1,10,0.34,1,1
2024-11-14 01:28:03.561400,1,23,5.91,0,0
2024-10-28 10:58:03.561400,2,17,3.58,1,1
2024-08-04 19:31:03.561400,3,7,2.03,0,0
2024-09-21 04:45:03.561400,3,28,1.34,1,1
2024-09-06 16:02:03.561400,0,21,0.64,1,1
2025-01-29 08:50:03.561400,7,44,1.75,0,1
2024-08-12 11:01:03.561400,2,1,3.07,0,0
2024-08-24 06:26:03.561400,2,22,3.25,0,0
2024-09-28 08:48:03.561400,2,15,4.37,0,0
2024-12-08 21:44:03.561400,2,43,2.25,0,1
2024-08-28 10:16:03.561400,0,7,12.62,0,1
2024-08-10 11:57:03.561400,3,3,3.42,0,0
2024-10-15 17:46:03.561400,0,13,2.76,0,0
2024-09-18 21:40:03.561400,1,8,0.25,1,1
2024-09-25 08:29:03.561400,4,10,4.57,0,0
2025-01-27 01:04:03.561400,2,47,4.62,0,1
2024-11-02 13:14:03.561400,3,37,4.38,0,0
2024-08-07 23:54:03.561400,3,43,10.93,0,1
2025-01-26 17:29:03.561400,3,15,7.2,1,1
2024-09-07 15:53:03.561400,1,12,10.1,0,1
2025-01-12 10:14:03.561400,1,35,0.31,0,0
2024-09-11 09:00:03.561400,2,43,1.91,0,1
2024-09-30 17:48:03.561400,1,35,1.92,0,0
2025-01-28 01:51:03.561400,2,16,5.35,0,0
2024-11-24 03:16:03.561400,4,13,2.98,0,0
2024-10-02 23:13:03.561400,5,28,7.51,0,0
2024-12-15 05:09:03.561400,1,16,2.43,0,0
2024-10-14 14:36:03.561400,3,0,1.25,1,1
2025-01-30 11:37:03.561400,1,19,1.72,0,0
2025-01-27 23:50:03.561400,2,32,1.01,0,0
2024-11-21 22:26:03.561400,4,1,1.1,0,0
2024-11-24 07:32:03.561400,2,16,1.22,1,1
2024-11-23 14:46:03.561400,1,22,0.08,1,1
2024-10-01 07:14:03.561400,3,21,6.3,0,0
2024-10-31 06:11:03.561400,3,0,2.55,1,1
2024-12-16 13:23:03.561400,3,11,0.11,1,1
2024-10-17 12:26:03.561400,4,12,2.31,0,0
2024-11-21 15:00:03.561400,2,13,11.79,0,1
2024-08-08 17:19:03.561400,3,9,3.58,0,0
2024-11-18 14:41:03.561400,1,11,21.62,0,1
2024-12-02 10:05:03.561400,1,21,3.88,0,0
2024-09-18 02:13:03.561400,1,17,16.46,0,1
2024-09-09 00:00:03.561400,1,38,1.13,1,1
2024-08-18 17:46:03.561400,3,18,1.71,1,1
2024-12-10 00:45:03.561400,4,29,6.02,0,0
2024-08-25 08:12:03.561400,2,14,21.65,0,1
2024-12-08 03:27:03.561400,2,38,8.72,0,0
2024-11-26 08:58:03.561400,4,13,4.03,0,0
2024-09-21 13:43:03.561400,2,8,0.44,0,0
2024-09-05 12:12:03.561400,2,4,2.27,0,0
2024-12-25 18:21:03.561400,2,32,0.45,0,0
2024-12-03 14:45:03.561400,1,47,1.86,0,1
2024-08-31 21:04:03.561400,5,4,1.5,0,0
2024-10-30 19:41:03.561400,5,23,2.46,0,0
2024-12-09 18:26:03.561400,0,7,9.08,0,0
2024-11-30 05:56:03.561400,0,18,0.81,0,0
2025-01-21 17:23:03.561400,2,11,1.83,0,0
2024-12-25 01:56:03.561400,1,7,1.51,0,0
2025-01-20 04:42:03.561400,2,7,1.76,1,1
